Age,Education,Marital_Status,Income,Kids,Dt_Customer,Recency,Complain,Wines,Fruits,Meat,Fish,Sweets,Gold,Total_Spent,Deals,Acc_Cmp1,Acc_Cmp2,Acc_Cmp3,Acc_Cmp4,Acc_Cmp5,Response,Store,Catalog,Webs,Web_Visist
52,Postgraduate,Single,46423.0,2,2013-09-18,6,False,68,0,16,0,0,8,92,3,False,False,False,False,False,False,4,0,2,7
53,Postgraduate,Together,37126.0,1,2014-03-30,9,False,45,3,9,4,4,7,72,1,False,False,True,False,False,True,2,2,1,6
71,Graduate,Together,47703.0,1,2013-05-29,95,False,359,0,134,13,26,123,655,4,False,False,False,False,False,False,8,3,6,5
65,Graduate,Together,61180.0,1,2014-04-23,70,False,403,24,29,6,24,218,704,2,False,False,True,False,False,False,6,5,5,3
70,Graduate,Together,38998.0,2,2012-11-03,92,True,34,1,14,0,0,5,54,3,False,False,False,False,False,False,3,0,2,8
33,Graduate,Single,8028.0,0,2012-09-18,62,False,73,18,66,7,12,2,178,15,False,False,False,False,False,False,0,1,0,19
62,Graduate,Together,76081.0,0,2014-05-23,85,False,292,30,415,63,33,200,1033,1,True,False,False,False,False,False,4,5,4,2
38,Graduate,Together,34728.0,1,2013-07-30,2,False,14,0,16,0,0,6,36,1,False,False,False,False,False,True,2,1,1,6
59,Postgraduate,Single,33168.0,1,2012-10-13,0,False,80,1,37,0,1,3,122,3,False,False,False,False,False,False,4,1,2,7
58,Postgraduate,Together,33585.0,1,2013-09-25,91,False,30,11,33,13,6,29,122,1,False,False,False,False,False,False,4,0,2,4
64,Postgraduate,Together,77037.0,1,2013-10-13,3,False,463,96,333,168,53,10,1123,1,False,False,False,False,False,False,12,7,7,3
40,Graduate,Together,35196.0,1,2012-11-13,68,False,75,12,141,43,39,187,497,6,False,False,False,False,False,True,5,1,6,8
58,Graduate,Together,44529.0,1,2013-07-05,98,False,538,13,91,17,6,26,691,6,False,False,False,True,False,False,11,2,6,5
59,Undergraduate,Together,70924.0,0,2014-04-07,41,False,635,114,254,132,152,76,1363,1,False,False,False,False,True,False,7,6,6,3
58,Postgraduate,Together,28764.0,2,2014-06-05,16,False,8,0,3,0,0,1,12,1,False,False,True,False,False,False,2,0,1,8
75,Postgraduate,Together,69098.0,0,2013-02-16,82,False,1315,22,780,145,0,178,2440,1,False,False,False,False,False,False,9,8,7,5
54,Undergraduate,Single,25959.0,2,2013-02-14,1,False,4,2,12,7,5,26,56,2,False,False,False,False,False,True,2,2,1,6
41,Postgraduate,Together,27100.0,1,2013-04-05,64,False,12,0,13,2,0,10,37,1,False,False,False,False,False,False,3,0,1,7
39,Graduate,Single,70596.0,0,2012-10-05,68,False,347,44,534,17,0,26,968,1,False,False,False,False,False,False,12,5,3,2
50,Graduate,Together,42557.0,1,2012-08-29,98,False,192,5,53,0,5,15,270,4,False,False,False,False,False,False,4,1,6,8
73,Postgraduate,Together,53312.0,0,2013-08-09,32,False,241,0,12,0,0,25,278,1,False,False,False,False,False,False,5,1,5,7
72,Graduate,Single,72228.0,0,2012-11-27,87,False,631,28,491,30,14,56,1250,1,False,False,False,False,False,False,8,7,6,3
37,Graduate,Together,67605.0,0,2013-03-31,84,False,336,28,282,184,54,54,938,1,False,False,False,False,False,False,6,8,2,1
75,Postgraduate,Together,62845.0,2,2012-10-01,3,False,1099,0,45,0,0,34,1178,11,False,False,False,True,False,False,10,4,3,8
66,Graduate,Together,65196.0,2,2013-07-25,34,False,743,19,181,12,0,200,1155,2,False,False,True,False,False,False,11,6,7,5
37,Postgraduate,Single,42000.0,0,2013-01-10,23,False,124,83,267,85,59,35,653,2,False,False,False,False,False,True,11,2,5,5
51,Postgraduate,Single,35860.0,2,2014-05-19,37,False,15,0,8,4,2,20,49,2,False,False,True,False,False,False,2,1,1,5
60,Postgraduate,Together,65526.0,1,2014-04-11,22,False,397,19,69,12,0,9,506,1,False,False,False,False,False,False,8,4,4,2
63,Graduate,Together,16860.0,2,2012-09-12,19,False,10,4,4,3,3,14,38,3,False,False,False,False,False,False,3,1,1,7
32,Graduate,Single,83528.0,0,2014-05-01,7,False,530,117,678,134,44,147,1650,1,True,False,True,False,False,True,8,10,4,1
59,Undergraduate,Single,64176.0,1,2012-08-03,52,False,1215,33,249,64,116,149,1826,8,False,False,False,False,False,False,8,9,8,6
68,Graduate,Single,22304.0,0,2012-08-04,91,False,3,2,7,0,4,2,18,1,False,False,False,False,False,False,2,0,1,8
46,Graduate,Together,67023.0,0,2014-03-04,93,True,444,44,382,11,8,17,906,1,False,False,False,False,False,False,13,7,3,2
53,Postgraduate,Together,32892.0,1,2014-05-25,78,False,26,0,15,2,1,2,46,2,False,False,False,False,False,False,3,0,3,8
58,Graduate,Together,70713.0,1,2012-12-03,23,False,736,114,279,82,76,190,1477,6,False,False,False,False,False,False,8,6,5,3
69,Graduate,Together,59925.0,1,2012-11-30,83,False,473,21,176,19,21,56,766,3,False,False,False,False,False,False,9,2,9,6
71,Graduate,Together,39722.0,1,2014-02-24,92,False,32,0,5,2,0,8,47,2,False,False,False,False,False,False,3,0,2,5
66,Graduate,Together,46610.0,0,2013-07-18,4,False,288,10,30,4,10,125,467,1,False,False,False,False,False,False,6,1,6,6
63,Graduate,Together,88347.0,0,2013-07-03,32,False,1050,178,555,77,138,118,2116,1,True,False,False,False,False,False,9,7,4,1
43,Postgraduate,Together,87171.0,0,2013-05-01,27,False,1001,44,107,58,44,44,1298,1,False,False,True,False,True,False,11,7,6,2
48,Undergraduate,Together,26907.0,2,2013-08-20,10,False,9,1,7,0,3,2,22,2,False,False,False,False,False,False,3,0,1,7
56,Postgraduate,Single,50014.0,1,2014-01-22,9,False,234,14,77,19,10,42,396,2,False,False,False,False,False,False,8,1,4,5
46,Postgraduate,Together,41014.0,1,2013-04-22,65,False,7,2,6,2,0,3,20,1,False,False,False,False,False,False,2,0,1,7
59,Graduate,Single,66294.0,0,2014-03-17,68,False,251,108,334,65,92,117,967,1,False,False,False,False,False,False,5,3,4,2
53,Graduate,Together,36715.0,1,2012-11-17,16,False,172,10,125,21,13,16,357,6,False,False,False,False,False,True,4,2,7,9
68,Graduate,Together,79456.0,0,2012-08-22,12,False,565,42,548,64,83,99,1401,1,False,False,False,False,False,True,4,6,5,3
42,Graduate,Together,40479.0,1,2013-08-17,95,False,5,0,8,2,0,0,15,1,False,False,False,False,False,False,3,0,0,4
54,Postgraduate,Single,75345.0,0,2013-02-02,16,False,918,57,842,99,38,133,2087,1,True,False,False,False,False,True,6,8,5,3
47,Graduate,Together,54233.0,1,2013-02-04,46,False,652,8,158,21,0,142,981,4,False,False,False,False,False,False,5,6,11,8
54,Graduate,Single,24163.0,2,2013-10-12,3,False,4,1,7,2,1,2,17,2,False,False,False,False,False,False,3,0,1,4
66,Postgraduate,Together,84460.0,0,2013-01-04,80,False,152,27,103,106,54,81,523,0,True,True,False,True,True,True,4,9,9,5
41,Graduate,Together,43776.0,1,2014-05-03,77,False,8,0,9,2,1,3,23,1,False,False,False,False,False,False,2,0,1,6
66,Postgraduate,Single,71691.0,0,2014-03-17,0,False,336,130,411,240,32,43,1192,1,False,False,False,False,False,True,5,7,4,2
51,Postgraduate,Together,85844.0,0,2014-05-29,62,False,938,19,843,25,95,38,1958,1,False,False,False,False,True,False,7,6,6,2
50,Postgraduate,Single,39190.0,1,2014-04-26,91,False,68,8,18,19,8,12,133,2,False,False,False,False,False,False,4,1,2,5
65,Graduate,Together,71367.0,0,2013-08-23,24,False,227,23,389,42,21,75,777,1,False,False,False,False,False,False,7,5,4,2
52,Postgraduate,Single,38578.0,2,2013-06-22,2,False,38,4,22,3,3,3,73,3,False,False,False,False,False,False,3,0,3,8
59,Postgraduate,Together,57236.0,2,2014-03-12,22,False,105,0,9,2,1,4,121,3,False,False,False,False,False,False,4,1,2,3
45,Graduate,Single,61825.0,1,2013-08-07,56,False,162,50,100,55,30,27,424,1,False,False,False,False,False,False,8,2,4,4
66,Graduate,Single,79803.0,1,2014-06-02,54,False,574,8,216,21,16,33,868,1,False,False,False,False,False,False,5,3,4,1
38,Undergraduate,Single,80910.0,0,2012-10-31,71,False,160,80,369,67,39,41,756,1,False,False,False,False,False,False,8,3,3,1
42,Postgraduate,Together,27590.0,1,2013-04-23,38,False,6,0,5,0,0,1,12,1,False,False,False,False,False,False,2,0,1,7
45,Graduate,Together,56775.0,1,2013-01-02,62,False,614,35,160,58,35,35,937,2,False,False,False,False,False,False,10,8,5,5
49,Graduate,Single,83829.0,0,2013-10-08,78,False,897,161,430,186,161,27,1862,0,True,False,True,False,True,True,6,7,4,1
45,Undergraduate,Together,54210.0,1,2013-05-20,18,False,70,54,109,80,9,45,367,2,False,False,False,False,False,False,7,1,4,5
38,Graduate,Together,38508.0,1,2013-08-02,95,False,120,19,206,25,19,54,443,6,False,False,False,False,False,False,5,2,7,8
54,Graduate,Together,53187.0,1,2013-10-26,66,False,211,2,30,7,7,10,267,2,False,False,False,False,False,False,6,1,4,5
52,Graduate,Together,30023.0,1,2014-03-24,28,False,11,0,16,7,6,21,61,1,False,False,False,False,False,False,3,0,2,8
64,Postgraduate,Single,76045.0,0,2013-11-15,78,False,760,53,400,17,93,0,1323,1,True,False,False,False,False,False,11,5,4,2
72,Postgraduate,Together,50870.0,1,2014-06-19,13,False,53,0,8,0,0,2,63,1,False,False,False,False,False,False,3,0,2,5
54,Undergraduate,Together,15315.0,0,2013-08-03,27,False,7,4,13,15,8,17,64,2,False,False,False,False,False,False,4,0,2,5
50,Undergraduate,Together,65463.0,1,2014-01-30,17,False,391,32,70,21,32,16,562,2,False,False,False,True,False,False,9,2,6,5
59,Graduate,Together,66480.0,2,2014-05-31,71,False,199,9,57,20,21,6,312,7,False,False,False,False,False,False,7,1,4,4
70,Graduate,Single,76773.0,0,2013-02-25,79,False,516,56,449,86,33,16,1156,1,False,False,False,False,False,False,11,2,2,1
41,Undergraduate,Single,81698.0,0,2013-03-01,1,False,709,45,115,30,160,45,1104,1,True,False,False,False,False,True,5,2,8,5
51,Postgraduate,Single,54466.0,2,2014-02-09,78,False,12,0,4,0,0,0,16,1,False,False,False,False,False,False,2,0,1,5
64,Postgraduate,Single,98777.0,0,2014-02-17,23,False,1000,19,711,125,115,38,2008,0,False,False,False,True,False,False,9,6,4,1
40,Postgraduate,Single,16269.0,1,2013-08-30,75,False,19,3,18,3,1,0,44,3,False,False,False,False,False,False,3,0,3,8
53,Graduate,Together,71819.0,1,2013-08-28,70,False,1224,28,140,0,14,168,1574,3,False,False,False,True,True,False,5,3,3,6
41,Postgraduate,Together,33569.0,1,2013-10-16,10,False,16,2,18,3,0,24,63,1,False,False,True,False,False,True,2,1,1,8
41,Postgraduate,Together,36262.0,0,2013-09-20,24,False,88,39,54,64,28,153,426,1,False,False,True,False,False,True,3,5,3,6
58,Undergraduate,Together,22634.0,0,2013-01-16,47,False,2,23,11,8,6,46,96,1,False,False,False,False,False,False,2,1,2,8
46,Undergraduate,Together,47025.0,1,2013-09-12,98,False,508,11,59,23,5,29,635,5,False,False,False,False,False,False,6,1,11,9
56,Graduate,Single,70566.0,1,2013-10-06,4,False,381,28,215,84,28,21,757,2,False,False,False,False,False,False,9,5,6,3
45,Postgraduate,Together,31605.0,1,2012-11-22,15,False,74,0,42,2,1,6,125,2,False,False,False,False,False,False,4,1,2,7
51,Postgraduate,Single,52034.0,2,2013-05-17,67,False,146,0,93,7,13,73,332,5,False,False,False,False,False,False,5,2,4,7
45,Graduate,Single,48526.0,1,2013-12-24,32,False,23,17,23,43,20,9,135,1,False,False,False,False,False,False,4,1,2,3
70,Graduate,Together,46734.0,1,2012-11-18,40,False,110,5,137,26,23,29,330,2,False,False,False,False,False,False,5,1,6,7
62,Graduate,Single,39552.0,2,2012-12-18,54,False,165,3,147,4,24,41,384,7,False,False,False,False,False,True,5,2,6,8
58,Graduate,Single,86358.0,2,2012-08-08,78,False,957,47,494,82,47,95,1722,4,False,False,False,False,False,False,6,3,5,8
47,Graduate,Together,46931.0,3,2014-04-24,94,False,41,0,17,3,1,16,78,2,False,False,False,False,False,False,3,1,1,3
39,Undergraduate,Single,16581.0,0,2013-01-12,51,False,1,3,4,2,3,11,24,1,False,False,False,False,False,False,3,0,0,4
72,Undergraduate,Single,63998.0,0,2013-12-20,42,False,176,29,818,0,33,112,1168,1,False,False,False,False,False,True,11,6,7,4
73,Postgraduate,Together,67381.0,1,2013-01-15,67,False,815,8,53,11,0,70,957,4,False,False,False,True,False,False,9,2,2,7
57,Graduate,Single,25930.0,2,2013-10-10,87,False,6,1,2,2,0,4,15,1,False,False,False,False,False,False,2,0,1,7
46,Graduate,Together,42693.0,1,2014-06-07,29,False,8,4,20,6,3,16,57,1,False,False,False,False,False,False,3,0,1,5
48,Graduate,Together,85606.0,1,2012-11-12,89,False,717,42,864,219,30,84,1956,2,True,False,False,False,False,False,9,7,6,3
39,Graduate,Single,72903.0,0,2013-10-29,74,False,1067,138,750,0,19,39,2013,1,True,False,False,True,True,True,8,5,7,4
50,Undergraduate,Together,49669.0,1,2014-05-24,97,False,166,5,107,11,8,29,326,2,False,False,False,False,False,False,6,1,5,6
56,Postgraduate,Together,36778.0,2,2012-08-05,63,False,29,4,34,2,4,4,77,3,False,False,False,False,False,False,3,0,3,9
62,Postgraduate,Single,85696.0,0,2013-05-03,88,False,714,76,395,116,0,12,1313,1,False,False,False,False,False,True,9,6,4,1
35,Postgraduate,Single,10979.0,0,2014-05-22,34,False,8,4,10,2,2,4,30,2,False,False,False,False,False,False,3,0,3,5
63,Graduate,Together,49678.0,1,2013-02-02,81,False,229,5,56,3,2,20,315,2,False,False,False,False,False,False,4,2,6,7
71,Postgraduate,Together,56129.0,1,2013-06-20,65,False,320,48,133,39,72,48,660,4,False,False,False,False,False,False,10,2,6,4
35,Graduate,Together,37155.0,1,2013-01-31,51,False,23,0,26,7,15,3,74,1,False,False,False,False,False,False,4,0,2,5
46,Undergraduate,Single,21282.0,1,2014-05-11,76,False,1,5,8,4,8,20,46,2,False,False,False,False,False,False,2,1,2,6
62,Postgraduate,Single,33419.0,1,2013-08-17,76,False,56,0,12,0,0,18,86,2,False,False,False,False,False,False,4,0,2,7
79,Graduate,Single,63285.0,0,2013-11-05,84,False,508,124,249,50,38,134,1103,1,False,False,False,False,False,False,13,5,6,3
50,Postgraduate,Together,21255.0,1,2014-01-21,56,False,29,0,25,2,2,3,61,4,False,False,False,False,False,False,4,1,2,4
43,Graduate,Together,42162.0,1,2013-11-19,31,False,46,7,59,2,4,27,145,2,False,False,True,False,False,True,3,1,3,6
68,Graduate,Together,54450.0,2,2012-09-14,0,False,454,0,171,8,19,32,684,12,False,False,False,False,False,False,8,2,9,8
70,Postgraduate,Together,57744.0,1,2013-11-12,91,False,350,3,39,0,0,19,411,2,False,False,False,False,False,False,4,1,9,8
38,Graduate,Single,26576.0,1,2012-10-13,40,False,10,0,8,0,0,9,27,1,False,False,True,False,False,True,2,0,1,9
81,Postgraduate,Single,57513.0,0,2013-07-06,59,False,735,40,183,52,20,30,1060,2,False,False,False,False,False,False,13,3,9,6
60,Graduate,Together,68142.0,1,2012-08-29,96,False,897,126,196,91,112,37,1459,3,False,False,False,False,False,False,7,4,10,6
45,Graduate,Together,7500.0,1,2012-08-29,61,False,5,2,3,3,0,5,18,1,False,False,False,False,False,False,2,0,1,8
50,Graduate,Together,83145.0,0,2012-09-22,14,False,777,35,731,39,137,114,1833,1,False,False,False,False,True,True,11,9,5,2
64,Postgraduate,Together,54197.0,1,2014-04-03,16,False,162,6,37,6,13,13,237,2,False,False,False,False,False,False,6,3,1,1
61,Postgraduate,Single,23091.0,2,2014-05-28,98,False,35,0,11,0,0,2,48,4,False,False,False,False,False,False,3,1,2,7
48,Graduate,Together,46049.0,2,2013-07-21,11,False,342,9,112,19,14,19,515,10,False,False,False,False,False,True,9,2,5,7
50,Graduate,Together,56715.0,0,2012-12-05,52,False,258,105,239,237,172,9,1020,1,False,False,False,False,False,False,4,3,7,4
63,Graduate,Together,79410.0,0,2014-05-29,19,False,658,80,483,123,13,13,1370,1,False,False,False,False,False,False,5,2,3,1
73,Graduate,Together,57304.0,1,2013-03-11,61,False,356,80,329,138,17,106,1026,2,False,False,False,False,False,False,10,6,7,5
59,Graduate,Together,44375.0,1,2014-03-23,73,False,213,5,28,7,7,41,301,1,False,False,False,False,False,False,6,1,4,5
68,Graduate,Together,54450.0,2,2012-09-14,0,False,454,0,171,8,19,32,684,12,False,False,False,False,False,False,8,2,9,8
59,Graduate,Together,59594.0,1,2012-10-20,74,False,457,4,29,0,0,9,499,1,False,False,False,True,False,False,7,1,8,7
30,Graduate,Together,80685.0,0,2012-08-22,55,False,241,45,604,34,26,54,1004,1,False,False,False,False,False,False,10,4,6,2
50,Postgraduate,Together,40344.0,1,2013-10-13,48,False,210,0,6,0,0,2,218,2,False,False,False,False,False,False,5,1,4,7
52,Graduate,Together,62710.0,1,2013-05-23,53,False,441,35,83,7,29,11,606,4,False,False,False,False,False,False,12,2,4,4
56,Undergraduate,Together,48985.0,1,2013-07-05,13,False,19,13,18,10,7,8,75,1,False,False,False,False,False,False,3,1,1,3
56,Graduate,Together,35322.0,3,2012-08-22,34,False,28,9,37,12,7,13,106,3,False,False,False,False,False,False,4,0,2,8
76,Graduate,Together,77142.0,0,2013-05-29,54,False,476,75,162,29,151,97,990,1,False,False,False,False,False,False,8,4,4,2
55,Graduate,Single,81657.0,0,2014-01-22,69,False,364,40,425,158,60,50,1097,1,False,False,False,False,False,False,8,4,3,1
28,Undergraduate,Together,14421.0,0,2014-02-17,81,False,0,0,2,3,3,8,16,1,False,False,True,False,False,False,2,0,1,5
50,Undergraduate,Together,20130.0,0,2014-03-17,99,False,0,6,3,7,6,12,34,1,False,False,False,False,False,False,3,0,1,8
34,Postgraduate,Together,74214.0,0,2012-08-26,3,False,863,83,547,86,99,33,1711,1,False,False,False,False,False,False,5,2,8,5
67,Postgraduate,Together,66726.0,2,2014-01-12,61,False,349,7,35,0,0,47,438,3,False,False,False,True,False,False,4,2,8,7
45,Undergraduate,Together,23724.0,1,2013-01-08,65,False,5,23,15,0,18,14,75,2,False,False,False,False,False,False,3,0,2,8
64,Postgraduate,Together,47353.0,1,2013-11-13,93,False,184,2,19,8,8,4,225,3,False,False,False,False,False,False,6,2,2,5
72,Postgraduate,Together,33444.0,2,2012-11-03,24,False,8,0,8,0,0,2,18,1,False,False,False,False,False,False,2,0,1,8
43,Graduate,Together,54386.0,1,2013-05-17,8,False,277,21,64,62,21,25,470,2,False,False,False,False,False,False,10,2,3,3
43,Graduate,Single,28510.0,2,2013-04-13,72,False,44,5,19,0,4,19,91,3,False,False,False,False,False,False,4,0,2,5
33,Postgraduate,Single,90638.0,0,2014-02-13,29,False,1156,120,915,94,144,96,2525,1,False,False,False,False,True,False,10,4,3,1
74,Graduate,Together,48070.0,1,2013-01-13,33,True,373,14,83,6,9,19,504,3,False,False,False,False,False,False,6,2,8,7
67,Graduate,Together,43140.0,1,2013-01-05,68,False,134,8,76,6,0,11,235,1,False,False,False,False,False,False,5,1,4,6
63,Postgraduate,Single,54959.0,1,2013-01-19,55,False,1148,0,60,0,0,24,1232,3,False,False,False,True,False,True,4,5,9,7
66,Undergraduate,Single,15056.0,2,2013-05-03,76,False,6,12,3,21,6,40,88,5,False,False,False,False,False,False,3,2,2,5
53,Graduate,Single,26954.0,1,2014-05-08,17,False,4,1,11,0,0,1,17,1,False,False,False,False,False,False,2,0,1,7
39,Graduate,Single,22327.0,1,2013-08-02,94,False,5,4,8,2,0,5,24,1,False,False,False,False,False,False,3,0,1,5
59,Graduate,Together,44393.0,2,2013-08-22,86,False,24,2,20,2,2,10,60,2,False,False,False,False,False,False,4,0,1,4
72,Postgraduate,Single,62000.0,1,2013-08-25,25,False,899,0,101,0,0,20,1020,1,True,False,False,False,False,False,13,6,6,4
62,Postgraduate,Together,31497.0,1,2012-12-06,22,False,108,1,28,13,1,4,155,2,False,False,False,False,False,False,4,1,3,8
50,Undergraduate,Together,45894.0,2,2014-02-27,15,False,27,2,7,0,2,13,51,1,False,False,False,False,False,False,3,0,1,5
54,Postgraduate,Single,78579.0,0,2012-12-22,35,False,816,66,549,216,66,99,1812,1,False,False,False,False,False,True,4,6,5,3
55,Postgraduate,Single,67369.0,1,2012-11-17,81,False,1298,0,70,37,14,42,1461,4,False,False,False,True,True,True,10,4,7,4
64,Graduate,Single,58401.0,1,2014-04-20,55,False,10,0,11,17,29,29,96,1,False,False,False,False,False,False,2,2,1,4
72,Graduate,Single,62307.0,1,2014-02-17,94,False,87,13,34,10,6,10,160,1,False,False,False,False,False,False,4,0,4,5
55,Postgraduate,Together,43641.0,2,2013-04-22,50,False,57,2,51,4,2,23,139,3,False,False,False,False,False,False,4,1,2,6
56,Postgraduate,Single,63841.0,1,2013-04-21,64,False,635,15,100,20,7,131,908,1,False,False,False,False,False,False,9,3,9,6
59,Undergraduate,Together,46891.0,1,2013-09-01,91,False,43,12,23,29,15,61,183,1,False,False,False,False,False,False,4,1,2,4
55,Postgraduate,Together,70091.0,1,2013-03-31,11,False,964,34,137,15,0,11,1161,2,False,False,False,True,False,False,10,2,5,8
52,Postgraduate,Together,78075.0,0,2014-04-05,72,False,572,8,259,34,35,80,988,1,False,False,False,False,False,False,5,5,3,1
63,Undergraduate,Single,59184.0,1,2012-09-09,6,False,341,142,113,259,151,66,1072,3,False,False,False,False,False,False,12,6,6,5
47,Graduate,Together,54809.0,2,2013-09-11,0,False,63,6,57,13,13,22,174,4,False,False,False,False,False,False,5,1,2,4
65,Graduate,Together,58113.0,1,2013-01-25,66,True,221,104,169,102,78,84,758,3,False,False,False,False,False,False,8,2,9,7
66,Postgraduate,Together,51412.0,1,2013-12-31,42,False,140,3,29,4,5,14,195,2,False,False,False,False,False,False,4,2,3,4
45,Graduate,Single,15287.0,1,2012-10-10,60,False,1,2,8,4,3,13,31,2,False,False,True,False,False,True,2,1,1,7
67,Postgraduate,Together,66636.0,0,2013-08-17,64,False,291,10,689,84,10,0,1084,1,False,False,False,False,False,False,9,4,3,1
68,Postgraduate,Together,50965.0,1,2013-02-20,87,False,544,13,85,8,6,29,685,3,False,False,True,False,False,False,5,4,10,8
59,Postgraduate,Together,84618.0,0,2013-11-22,96,False,684,100,801,21,66,0,1672,1,False,False,False,False,True,False,10,9,6,2
34,Graduate,Together,18351.0,0,2013-10-29,1,False,1,12,9,0,14,7,43,1,False,False,False,False,False,False,3,0,2,7
67,Postgraduate,Together,40451.0,2,2014-02-16,54,False,35,0,4,0,0,10,49,1,False,False,True,False,False,False,2,1,1,5
59,Graduate,Together,36317.0,1,2013-05-22,53,False,87,3,25,3,2,13,133,2,False,False,False,False,False,False,4,0,3,7
67,Graduate,Together,42213.0,1,2013-10-12,96,False,309,3,24,4,3,20,363,2,False,False,False,True,False,False,7,1,5,7
69,Graduate,Together,65748.0,1,2013-04-15,58,True,172,73,93,95,78,34,545,2,False,False,False,False,False,False,10,4,2,1
52,Graduate,Together,77044.0,1,2013-10-27,12,False,625,38,242,50,34,76,1065,2,False,False,True,False,False,False,11,11,7,4
55,Graduate,Together,74918.0,0,2013-03-12,78,False,972,59,913,25,19,59,2047,1,False,False,False,False,True,False,6,9,5,3
52,Graduate,Together,56721.0,2,2012-10-31,64,False,157,6,39,6,13,75,296,5,False,False,False,False,False,False,5,1,4,6
49,Graduate,Single,42160.0,2,2013-06-28,26,False,48,9,45,3,15,20,140,4,False,False,False,False,False,True,4,1,2,6
59,Graduate,Single,61559.0,1,2013-07-17,8,False,279,83,88,32,14,34,530,1,False,False,False,False,False,False,10,2,4,3
61,Postgraduate,Together,33629.0,2,2012-08-08,49,False,132,0,16,0,0,4,152,5,False,False,False,False,False,False,4,1,3,9
33,Postgraduate,Together,68682.0,0,2013-10-06,56,False,919,0,505,99,30,45,1598,1,False,False,False,False,False,False,10,9,4,2
61,Graduate,Single,34377.0,1,2013-01-19,55,False,62,0,22,3,1,26,114,2,False,False,False,False,False,False,2,2,2,7
38,Undergraduate,Single,8940.0,1,2012-08-22,25,False,1,45,3,4,6,42,101,3,False,False,False,False,False,False,3,1,3,8
51,Graduate,Together,26228.0,1,2013-09-22,50,False,2,6,4,3,1,9,25,1,False,False,False,False,False,False,2,0,1,8
67,Undergraduate,Single,77297.0,0,2013-01-26,84,False,408,61,109,48,122,41,789,1,True,False,False,False,False,False,9,7,5,4
43,Graduate,Together,40211.0,2,2013-07-30,30,False,51,1,7,2,1,25,87,2,False,False,True,False,False,False,2,1,2,8
66,Postgraduate,Single,33438.0,2,2013-09-22,81,False,62,1,16,3,2,6,90,4,False,False,False,False,False,False,4,1,2,5
65,Postgraduate,Together,75032.0,1,2013-04-28,74,False,952,12,180,47,12,12,1215,2,False,False,False,False,False,False,9,4,5,3
69,Postgraduate,Single,61284.0,0,2013-10-12,76,False,618,15,106,20,7,45,811,1,False,False,False,True,False,False,8,2,11,6
38,Graduate,Together,22518.0,1,2012-10-22,36,False,11,7,12,2,2,27,61,2,False,False,True,False,False,True,2,1,2,5
49,Postgraduate,Together,54730.0,1,2013-08-15,64,False,318,3,17,4,7,56,405,5,False,False,False,False,False,False,8,1,4,4
69,Postgraduate,Together,38452.0,2,2014-03-30,62,False,56,0,14,0,0,2,72,3,False,False,False,False,False,False,3,0,3,7
53,Graduate,Single,44421.0,2,2013-02-15,53,False,110,5,59,7,1,7,189,5,False,False,False,False,False,False,4,0,5,8
38,Postgraduate,Together,38197.0,1,2013-06-29,86,False,23,0,11,2,1,3,40,1,False,False,False,False,False,False,3,0,1,5
46,Graduate,Single,41986.0,1,2014-02-09,15,False,27,5,8,8,3,12,63,3,False,False,False,False,False,False,4,0,3,4
41,Graduate,Together,28427.0,1,2013-03-21,67,False,18,3,19,3,3,6,52,2,False,False,False,False,False,False,3,0,2,8
48,Postgraduate,Together,37395.0,1,2014-05-02,47,False,18,0,9,0,1,11,39,1,False,False,False,False,False,False,3,0,1,6
53,Graduate,Together,64722.0,1,2014-05-26,47,False,303,0,280,60,147,15,805,4,False,False,False,False,False,False,11,2,8,6
68,Postgraduate,Together,55249.0,1,2014-04-17,81,False,97,1,19,2,0,11,130,1,False,False,False,False,False,False,4,1,2,3
52,Graduate,Together,84906.0,0,2013-10-04,98,False,997,15,414,99,30,76,1631,1,False,True,False,True,True,False,12,6,5,2
35,Graduate,Together,28691.0,1,2013-07-04,56,False,5,4,13,8,0,4,34,1,False,False,False,False,False,False,3,0,1,8
72,Graduate,Single,44213.0,2,2013-11-29,48,False,95,11,35,0,4,7,152,4,False,False,False,False,False,False,5,1,2,6
40,Undergraduate,Single,25707.0,1,2014-01-18,18,False,1,6,2,3,6,3,21,1,False,False,False,False,False,False,3,0,1,7
57,Postgraduate,Together,59062.0,3,2013-10-03,74,False,46,1,12,3,0,9,71,2,False,False,False,False,False,False,3,0,2,4
62,Graduate,Single,76624.0,1,2014-05-24,68,False,411,106,147,54,115,66,899,1,False,False,True,False,False,False,7,10,5,1
77,Postgraduate,Together,66000.0,0,2014-04-20,36,False,244,51,270,101,0,45,711,1,False,False,False,False,False,False,5,3,1,1
46,Postgraduate,Together,27683.0,1,2012-08-04,90,False,152,9,121,12,12,45,351,4,False,False,False,False,False,False,4,2,6,8
53,Graduate,Single,1730.0,0,2014-05-18,65,False,1,1,3,1,1,1,8,15,False,False,False,False,False,False,0,0,0,20
32,Undergraduate,Single,7500.0,1,2012-12-03,63,False,10,17,18,8,26,40,119,4,False,False,False,False,False,False,2,2,3,9
56,Graduate,Together,40521.0,2,2013-04-05,82,False,12,0,5,0,0,4,21,1,False,False,False,False,False,False,2,1,0,5
51,Postgraduate,Together,20427.0,1,2014-03-24,63,False,5,0,4,0,0,1,10,1,False,False,False,False,False,False,2,0,1,8
